Komoditas,TGl,Harga
Kedelai Impor,08/04/22,13880
Kedelai Impor,09/04/22,
Kedelai Impor,10/04/22,
Kedelai Impor,11/04/22,13964
Kedelai Impor,12/04/22,13851
Kedelai Impor,13/04/22,13885
Kedelai Impor,14/04/22,13891
Kedelai Impor,15/04/22,13650
Kedelai Impor,16/04/22,
Kedelai Impor,17/04/22,
Kedelai Impor,18/04/22,13889
Kedelai Impor,19/04/22,13895
Kedelai Impor,20/04/22,13889
Kedelai Impor,21/04/22,13923
Kedelai Impor,22/04/22,13939
Kedelai Impor,23/04/22,
Kedelai Impor,24/04/22,
Kedelai Impor,25/04/22,13944
Kedelai Impor,26/04/22,13965
Kedelai Impor,27/04/22,13963
Kedelai Impor,28/04/22,13964
Kedelai Impor,29/04/22,13532
Kedelai Impor,30/04/22,13423
Kedelai Impor,01/05/22,13423
Kedelai Impor,02/05/22,
Kedelai Impor,03/05/22,
Kedelai Impor,04/05/22,13469
Kedelai Impor,05/05/22,13481
Kedelai Impor,06/05/22,13431
Kedelai Impor,07/05/22,13433
Kedelai Impor,08/05/22,13420
Kedelai Impor,09/05/22,13955
Kedelai Impor,10/05/22,13950
Kedelai Impor,11/05/22,13940
Kedelai Impor,12/05/22,13935
Kedelai Impor,13/05/22,13967
Kedelai Impor,14/05/22,
Kedelai Impor,15/05/22,
Kedelai Impor,16/05/22,
Kedelai Impor,17/05/22,14031
Kedelai Impor,18/05/22,14061
Kedelai Impor,19/05/22,14074
Kedelai Impor,20/05/22,14036
Kedelai Impor,21/05/22,
Kedelai Impor,22/05/22,
Kedelai Impor,23/05/22,14045
Kedelai Impor,24/05/22,14050
Kedelai Impor,25/05/22,14040
Kedelai Impor,26/05/22,
Kedelai Impor,27/05/22,14090
Kedelai Impor,28/05/22,
Kedelai Impor,29/05/22,
Kedelai Impor,30/05/22,14087
Kedelai Impor,31/05/22,14075
Kedelai Impor,01/06/22,
Kedelai Impor,02/06/22,14105
Kedelai Impor,03/06/22,14077
Kedelai Impor,04/06/22,
Kedelai Impor,05/06/22,
Kedelai Impor,06/06/22,14096
Kedelai Impor,07/06/22,14090
Kedelai Impor,08/06/22,14031
Kedelai Impor,09/06/22,14071
Kedelai Impor,10/06/22,14049
Kedelai Impor,11/06/22,
Kedelai Impor,12/06/22,
Kedelai Impor,13/06/22,14054
Kedelai Impor,14/06/22,14072
Kedelai Impor,15/06/22,14066
Kedelai Impor,16/06/22,14102
Kedelai Impor,17/06/22,14127
Kedelai Impor,18/06/22,
Kedelai Impor,19/06/22,
Kedelai Impor,20/06/22,14104
Kedelai Impor,21/06/22,14116
Kedelai Impor,22/06/22,14096
Kedelai Impor,23/06/22,14156
Kedelai Impor,24/06/22,14147
Kedelai Impor,25/06/22,
Kedelai Impor,26/06/22,
Kedelai Impor,27/06/22,14191
Kedelai Impor,28/06/22,14202
Kedelai Impor,29/06/22,14206
Kedelai Impor,30/06/22,14166
Kedelai Impor,01/07/22,14198
Kedelai Impor,02/07/22,
Kedelai Impor,03/07/22,
Kedelai Impor,04/07/22,14203
Kedelai Impor,05/07/22,14187
Kedelai Impor,06/07/22,14181
Kedelai Impor,07/07/22,14186
Kedelai Impor,08/07/22,14212
Kedelai Impor,09/07/22,
Kedelai Impor,10/07/22,
Kedelai Impor,11/07/22,14213
Kedelai Impor,12/07/22,14189
Kedelai Impor,13/07/22,14206
Kedelai Impor,14/07/22,14182
Kedelai Impor,15/07/22,14190
Kedelai Impor,16/07/22,
Kedelai Impor,17/07/22,
Kedelai Impor,18/07/22,14187
Kedelai Impor,19/07/22,14195
Kedelai Impor,20/07/22,14201
Kedelai Impor,21/07/22,14213
Kedelai Impor,22/07/22,14232
Kedelai Impor,23/07/22,
Kedelai Impor,24/07/22,
Kedelai Impor,25/07/22,14222
Kedelai Impor,26/07/22,14224
Kedelai Impor,27/07/22,14209
Kedelai Impor,28/07/22,14206
Kedelai Impor,29/07/22,14202
Kedelai Impor,30/07/22,
Kedelai Impor,31/07/22,
Kedelai Impor,01/08/22,14247
Kedelai Impor,02/08/22,14261
Kedelai Impor,03/08/22,14223
Kedelai Impor,04/08/22,14203
Kedelai Impor,05/08/22,14201
Kedelai Impor,06/08/22,
Kedelai Impor,07/08/22,
Kedelai Impor,08/08/22,14193
Kedelai Impor,09/08/22,14193
Kedelai Impor,10/08/22,14172
Kedelai Impor,11/08/22,14199
Kedelai Impor,12/08/22,14198
Kedelai Impor,13/08/22,
Kedelai Impor,14/08/22,
Kedelai Impor,15/08/22,14216
Kedelai Impor,16/08/22,14200
Kedelai Impor,17/08/22,
Kedelai Impor,18/08/22,14211
Kedelai Impor,19/08/22,14196
Kedelai Impor,20/08/22,
Kedelai Impor,21/08/22,
Kedelai Impor,22/08/22,14211
Kedelai Impor,23/08/22,14211
Kedelai Impor,24/08/22,14222
Kedelai Impor,25/08/22,14240
Kedelai Impor,26/08/22,14232
Kedelai Impor,27/08/22,
Kedelai Impor,28/08/22,
Kedelai Impor,29/08/22,14219
Kedelai Impor,30/08/22,14233
Kedelai Impor,31/08/22,14222
Kedelai Impor,01/09/22,14248
Kedelai Impor,02/09/22,14236
Kedelai Impor,03/09/22,
Kedelai Impor,04/09/22,
Kedelai Impor,05/09/22,14156
Kedelai Impor,06/09/22,14194
Kedelai Impor,07/09/22,14177
Kedelai Impor,08/09/22,14201
Kedelai Impor,09/09/22,14217
Kedelai Impor,10/09/22,
Kedelai Impor,11/09/22,
Kedelai Impor,12/09/22,14189
Kedelai Impor,13/09/22,14208
Kedelai Impor,14/09/22,14202
Kedelai Impor,15/09/22,14205
Kedelai Impor,16/09/22,14279
Kedelai Impor,17/09/22,
Kedelai Impor,18/09/22,
Kedelai Impor,19/09/22,14272
Kedelai Impor,20/09/22,14194
Kedelai Impor,21/09/22,14227
Kedelai Impor,22/09/22,14208
Kedelai Impor,23/09/22,14203
Kedelai Impor,24/09/22,
Kedelai Impor,25/09/22,
Kedelai Impor,26/09/22,14237
Kedelai Impor,27/09/22,14260
Kedelai Impor,28/09/22,14275
Kedelai Impor,29/09/22,14293
Kedelai Impor,30/09/22,14331
Kedelai Impor,01/10/22,
Kedelai Impor,02/10/22,
Kedelai Impor,03/10/22,14313
Kedelai Impor,04/10/22,14341
Kedelai Impor,05/10/22,14338
Kedelai Impor,06/10/22,14353
Kedelai Impor,07/10/22,14383
Kedelai Impor,08/10/22,
Kedelai Impor,09/10/22,
Kedelai Impor,10/10/22,
Kedelai Impor,11/10/22,
Kedelai Impor,12/10/22,
Kedelai Impor,13/10/22,
Kedelai Impor,14/10/22,14361
Kedelai Impor,15/10/22,14426
Kedelai Impor,16/10/22,14385
Kedelai Impor,17/10/22,14392
Kedelai Impor,18/10/22,14430
Kedelai Impor,19/10/22,14469
Kedelai Impor,20/10/22,14437
Kedelai Impor,21/10/22,14492
Kedelai Impor,22/10/22,
Kedelai Impor,23/10/22,
Kedelai Impor,24/10/22,14496
Kedelai Impor,25/10/22,14600
Kedelai Impor,26/10/22,14630
Kedelai Impor,27/10/22,14595
Kedelai Impor,28/10/22,14679
Kedelai Impor,29/10/22,
Kedelai Impor,30/10/22,
Kedelai Impor,31/10/22,14708
Kedelai Impor,01/11/22,14707
Kedelai Impor,02/11/22,14683
Kedelai Impor,03/11/22,14731
Kedelai Impor,04/11/22,14841
Kedelai Impor,05/11/22,
Kedelai Impor,06/11/22,
Kedelai Impor,07/11/22,14845
Kedelai Impor,08/11/22,14826
Kedelai Impor,09/11/22,14795
Kedelai Impor,10/11/22,14865
Kedelai Impor,11/11/22,14852
Kedelai Impor,12/11/22,
Kedelai Impor,13/11/22,
Kedelai Impor,14/11/22,14855
Kedelai Impor,15/11/22,14850
Kedelai Impor,16/11/22,14862
Kedelai Impor,17/11/22,14858
Kedelai Impor,18/11/22,14854
Kedelai Impor,19/11/22,
Kedelai Impor,20/11/22,
Kedelai Impor,21/11/22,14871
Kedelai Impor,22/11/22,14885
Kedelai Impor,23/11/22,14880
Kedelai Impor,24/11/22,14893
Kedelai Impor,25/11/22,14910
Kedelai Impor,26/11/22,
Kedelai Impor,27/11/22,
Kedelai Impor,28/11/22,14914
Kedelai Impor,29/11/22,14899
Kedelai Impor,30/11/22,14926
Kedelai Impor,01/12/22,14950
Kedelai Impor,01/12/22,14950
Kedelai Impor,02/12/22,14940
Kedelai Impor,02/12/22,14940
Kedelai Impor,03/12/22,
Kedelai Impor,03/12/22,
Kedelai Impor,04/12/22,
Kedelai Impor,04/12/22,
Kedelai Impor,05/12/22,14945
Kedelai Impor,05/12/22,14945
Kedelai Impor,06/12/22,14947
Kedelai Impor,06/12/22,14947
Kedelai Impor,07/12/22,14951
Kedelai Impor,07/12/22,14951
Kedelai Impor,08/12/22,14952
Kedelai Impor,08/12/22,14952
Kedelai Impor,09/12/22,14960
Kedelai Impor,09/12/22,14960
Kedelai Impor,10/12/22,
Kedelai Impor,10/12/22,
Kedelai Impor,11/12/22,
Kedelai Impor,11/12/22,
Kedelai Impor,12/12/22,14957
Kedelai Impor,12/12/22,14957
Kedelai Impor,13/12/22,14943
Kedelai Impor,13/12/22,14943
Kedelai Impor,14/12/22,15047
Kedelai Impor,14/12/22,15047
Kedelai Impor,15/12/22,15034
Kedelai Impor,15/12/22,15034
Kedelai Impor,16/12/22,15042
Kedelai Impor,16/12/22,15042
Kedelai Impor,17/12/22,
Kedelai Impor,17/12/22,
Kedelai Impor,18/12/22,
Kedelai Impor,18/12/22,
Kedelai Impor,19/12/22,15110
Kedelai Impor,19/12/22,15110
Kedelai Impor,20/12/22,15062
Kedelai Impor,20/12/22,15062
Kedelai Impor,21/12/22,15074
Kedelai Impor,21/12/22,15074
Kedelai Impor,22/12/22,15085
Kedelai Impor,22/12/22,15085
Kedelai Impor,23/12/22,15087
Kedelai Impor,23/12/22,15087
Kedelai Impor,24/12/22,
Kedelai Impor,24/12/22,
Kedelai Impor,25/12/22,
Kedelai Impor,25/12/22,
Kedelai Impor,26/12/22,15070
Kedelai Impor,26/12/22,15070
Kedelai Impor,27/12/22,15056
Kedelai Impor,27/12/22,15056
Kedelai Impor,28/12/22,15051
Kedelai Impor,28/12/22,15051
Kedelai Impor,29/12/22,15086
Kedelai Impor,29/12/22,15086
Kedelai Impor,30/12/22,15072
Kedelai Impor,30/12/22,15072
Kedelai Impor,31/12/22,
Kedelai Impor,31/12/22,
