Komoditas,TGl,Harga
Cabe Rawit Merah,13/12/21,82253
Cabe Rawit Merah,14/12/21,85678
Cabe Rawit Merah,15/12/21,86478
Cabe Rawit Merah,16/12/21,87421
Cabe Rawit Merah,17/12/21,86854
Cabe Rawit Merah,18/12/21,
Cabe Rawit Merah,19/12/21,
Cabe Rawit Merah,20/12/21,90842
Cabe Rawit Merah,21/12/21,92491
Cabe Rawit Merah,22/12/21,91394
Cabe Rawit Merah,23/12/21,92519
Cabe Rawit Merah,24/12/21,94845
Cabe Rawit Merah,25/12/21,
Cabe Rawit Merah,26/12/21,
Cabe Rawit Merah,27/12/21,95556
Cabe Rawit Merah,28/12/21,96180
Cabe Rawit Merah,29/12/21,93738
Cabe Rawit Merah,30/12/21,92086
Cabe Rawit Merah,31/12/21,88543
Cabe Rawit Merah,01/01/22,
Cabe Rawit Merah,02/01/22,
Cabe Rawit Merah,03/01/22,88123
Cabe Rawit Merah,04/01/22,85690
Cabe Rawit Merah,05/01/22,81638
Cabe Rawit Merah,06/01/22,77387
Cabe Rawit Merah,07/01/22,73772
Cabe Rawit Merah,08/01/22,
Cabe Rawit Merah,09/01/22,
Cabe Rawit Merah,10/01/22,68472
Cabe Rawit Merah,11/01/22,66191
Cabe Rawit Merah,12/01/22,64880
Cabe Rawit Merah,13/01/22,63672
Cabe Rawit Merah,14/01/22,61872
Cabe Rawit Merah,15/01/22,
Cabe Rawit Merah,16/01/22,
Cabe Rawit Merah,17/01/22,60249
Cabe Rawit Merah,18/01/22,59509
Cabe Rawit Merah,19/01/22,57306
Cabe Rawit Merah,20/01/22,56478
Cabe Rawit Merah,21/01/22,55405
Cabe Rawit Merah,22/01/22,
Cabe Rawit Merah,23/01/22,
Cabe Rawit Merah,24/01/22,52103
Cabe Rawit Merah,25/01/22,52134
Cabe Rawit Merah,26/01/22,51236
Cabe Rawit Merah,27/01/22,49073
Cabe Rawit Merah,28/01/22,48327
Cabe Rawit Merah,29/01/22,
Cabe Rawit Merah,30/01/22,
Cabe Rawit Merah,31/01/22,47138
Cabe Rawit Merah,01/02/22,
Cabe Rawit Merah,02/02/22,47236
Cabe Rawit Merah,03/02/22,46926
Cabe Rawit Merah,04/02/22,48244
Cabe Rawit Merah,05/02/22,
Cabe Rawit Merah,06/02/22,
Cabe Rawit Merah,07/02/22,49524
Cabe Rawit Merah,08/02/22,49725
Cabe Rawit Merah,09/02/22,50918
Cabe Rawit Merah,10/02/22,51046
Cabe Rawit Merah,11/02/22,50637
Cabe Rawit Merah,12/02/22,
Cabe Rawit Merah,13/02/22,
Cabe Rawit Merah,14/02/22,52632
Cabe Rawit Merah,15/02/22,52818
Cabe Rawit Merah,16/02/22,53482
Cabe Rawit Merah,17/02/22,54009
Cabe Rawit Merah,18/02/22,54419
Cabe Rawit Merah,19/02/22,
Cabe Rawit Merah,20/02/22,
Cabe Rawit Merah,21/02/22,56962
Cabe Rawit Merah,22/02/22,57540
Cabe Rawit Merah,23/02/22,58665
Cabe Rawit Merah,24/02/22,59317
Cabe Rawit Merah,25/02/22,60223
Cabe Rawit Merah,26/02/22,
Cabe Rawit Merah,27/02/22,
Cabe Rawit Merah,28/02/22,
Cabe Rawit Merah,01/03/22,65151
Cabe Rawit Merah,02/03/22,67336
Cabe Rawit Merah,03/03/22,
Cabe Rawit Merah,04/03/22,69134
Cabe Rawit Merah,05/03/22,
Cabe Rawit Merah,06/03/22,
Cabe Rawit Merah,07/03/22,72646
Cabe Rawit Merah,08/03/22,70778
Cabe Rawit Merah,09/03/22,69992
Cabe Rawit Merah,10/03/22,69495
Cabe Rawit Merah,11/03/22,69480
Cabe Rawit Merah,12/03/22,
Cabe Rawit Merah,13/03/22,
Cabe Rawit Merah,14/03/22,69584
Cabe Rawit Merah,15/03/22,69821
Cabe Rawit Merah,16/03/22,69450
Cabe Rawit Merah,17/03/22,68480
Cabe Rawit Merah,18/03/22,68290
Cabe Rawit Merah,19/03/22,
Cabe Rawit Merah,20/03/22,
Cabe Rawit Merah,21/03/22,66973
Cabe Rawit Merah,22/03/22,66225
Cabe Rawit Merah,23/03/22,65559
Cabe Rawit Merah,24/03/22,64641
Cabe Rawit Merah,25/03/22,64463
Cabe Rawit Merah,26/03/22,
Cabe Rawit Merah,27/03/22,
Cabe Rawit Merah,28/03/22,62539
Cabe Rawit Merah,29/03/22,62788
Cabe Rawit Merah,30/03/22,63400
Cabe Rawit Merah,31/03/22,63773
Cabe Rawit Merah,01/04/22,63079
Cabe Rawit Merah,02/04/22,
Cabe Rawit Merah,03/04/22,
Cabe Rawit Merah,04/04/22,66309
Cabe Rawit Merah,05/04/22,67800
Cabe Rawit Merah,06/04/22,67142
Cabe Rawit Merah,07/04/22,64716
Cabe Rawit Merah,08/04/22,62168
Cabe Rawit Merah,09/04/22,
Cabe Rawit Merah,10/04/22,
Cabe Rawit Merah,11/04/22,57297
Cabe Rawit Merah,12/04/22,56019
Cabe Rawit Merah,13/04/22,53675
Cabe Rawit Merah,14/04/22,52268
Cabe Rawit Merah,15/04/22,51222
Cabe Rawit Merah,16/04/22,
Cabe Rawit Merah,17/04/22,
Cabe Rawit Merah,18/04/22,49395
Cabe Rawit Merah,19/04/22,49325
Cabe Rawit Merah,20/04/22,48300
Cabe Rawit Merah,21/04/22,47181
Cabe Rawit Merah,22/04/22,46812
Cabe Rawit Merah,23/04/22,
Cabe Rawit Merah,24/04/22,
Cabe Rawit Merah,25/04/22,47966
Cabe Rawit Merah,26/04/22,48373
Cabe Rawit Merah,27/04/22,48218
Cabe Rawit Merah,28/04/22,48542
Cabe Rawit Merah,29/04/22,47573
Cabe Rawit Merah,30/04/22,51280
Cabe Rawit Merah,01/05/22,51527
Cabe Rawit Merah,02/05/22,
Cabe Rawit Merah,03/05/22,
Cabe Rawit Merah,04/05/22,52791
Cabe Rawit Merah,05/05/22,50175
Cabe Rawit Merah,06/05/22,49997
Cabe Rawit Merah,07/05/22,47117
Cabe Rawit Merah,08/05/22,47733
Cabe Rawit Merah,09/05/22,47586
Cabe Rawit Merah,10/05/22,47583
Cabe Rawit Merah,11/05/22,46630
Cabe Rawit Merah,12/05/22,46228
Cabe Rawit Merah,13/05/22,45857
Cabe Rawit Merah,14/05/22,
Cabe Rawit Merah,15/05/22,
Cabe Rawit Merah,16/05/22,
Cabe Rawit Merah,17/05/22,47446
Cabe Rawit Merah,18/05/22,46172
Cabe Rawit Merah,19/05/22,47283
Cabe Rawit Merah,20/05/22,48926
Cabe Rawit Merah,21/05/22,
Cabe Rawit Merah,22/05/22,
Cabe Rawit Merah,23/05/22,51524
Cabe Rawit Merah,24/05/22,51763
Cabe Rawit Merah,25/05/22,52914
Cabe Rawit Merah,26/05/22,55947
Cabe Rawit Merah,27/05/22,59884
Cabe Rawit Merah,28/05/22,61400
Cabe Rawit Merah,29/05/22,
Cabe Rawit Merah,30/05/22,
Cabe Rawit Merah,31/05/22,
Cabe Rawit Merah,01/06/22,
Cabe Rawit Merah,02/06/22,64294
Cabe Rawit Merah,03/06/22,66021
Cabe Rawit Merah,04/06/22,
Cabe Rawit Merah,05/06/22,
Cabe Rawit Merah,06/06/22,74405
Cabe Rawit Merah,07/06/22,76743
Cabe Rawit Merah,08/06/22,79218
Cabe Rawit Merah,09/06/22,83596
Cabe Rawit Merah,10/06/22,83565
Cabe Rawit Merah,11/06/22,
Cabe Rawit Merah,12/06/22,
Cabe Rawit Merah,13/06/22,86012
Cabe Rawit Merah,14/06/22,87740
Cabe Rawit Merah,15/06/22,89865
Cabe Rawit Merah,16/06/22,89886
Cabe Rawit Merah,17/06/22,89873
Cabe Rawit Merah,18/06/22,
Cabe Rawit Merah,19/06/22,
Cabe Rawit Merah,20/06/22,92223
Cabe Rawit Merah,21/06/22,92703
Cabe Rawit Merah,22/06/22,93231
Cabe Rawit Merah,23/06/22,92403
Cabe Rawit Merah,24/06/22,93064
Cabe Rawit Merah,25/06/22,
Cabe Rawit Merah,26/06/22,
Cabe Rawit Merah,27/06/22,95129
Cabe Rawit Merah,28/06/22,95091
Cabe Rawit Merah,29/06/22,94877
Cabe Rawit Merah,30/06/22,94036
Cabe Rawit Merah,01/07/22,93991
Cabe Rawit Merah,02/07/22,
Cabe Rawit Merah,03/07/22,
Cabe Rawit Merah,04/07/22,94936
Cabe Rawit Merah,05/07/22,96328
Cabe Rawit Merah,06/07/22,95963
Cabe Rawit Merah,07/07/22,96486
Cabe Rawit Merah,08/07/22,95224
Cabe Rawit Merah,09/07/22,
Cabe Rawit Merah,10/07/22,
Cabe Rawit Merah,11/07/22,99819
Cabe Rawit Merah,12/07/22,101249
Cabe Rawit Merah,13/07/22,101221
Cabe Rawit Merah,14/07/22,96592
Cabe Rawit Merah,15/07/22,94090
Cabe Rawit Merah,16/07/22,
Cabe Rawit Merah,17/07/22,
Cabe Rawit Merah,18/07/22,84078
Cabe Rawit Merah,19/07/22,82698
Cabe Rawit Merah,20/07/22,81425
Cabe Rawit Merah,21/07/22,80026
Cabe Rawit Merah,22/07/22,78061
Cabe Rawit Merah,23/07/22,
Cabe Rawit Merah,24/07/22,
Cabe Rawit Merah,25/07/22,76299
Cabe Rawit Merah,26/07/22,75888
Cabe Rawit Merah,27/07/22,74191
Cabe Rawit Merah,28/07/22,73546
Cabe Rawit Merah,29/07/22,72613
Cabe Rawit Merah,30/07/22,
Cabe Rawit Merah,31/07/22,
Cabe Rawit Merah,01/08/22,72730
Cabe Rawit Merah,02/08/22,72787
Cabe Rawit Merah,03/08/22,72029
Cabe Rawit Merah,04/08/22,72158
Cabe Rawit Merah,05/08/22,71739
Cabe Rawit Merah,06/08/22,
Cabe Rawit Merah,07/08/22,
Cabe Rawit Merah,08/08/22,71320
Cabe Rawit Merah,09/08/22,71700
Cabe Rawit Merah,10/08/22,71574
Cabe Rawit Merah,11/08/22,71431
Cabe Rawit Merah,12/08/22,70301
Cabe Rawit Merah,13/08/22,
Cabe Rawit Merah,14/08/22,
Cabe Rawit Merah,15/08/22,66403
Cabe Rawit Merah,16/08/22,65294
Cabe Rawit Merah,17/08/22,
Cabe Rawit Merah,18/08/22,66461
Cabe Rawit Merah,19/08/22,66206
Cabe Rawit Merah,20/08/22,
Cabe Rawit Merah,21/08/22,
Cabe Rawit Merah,22/08/22,63787
Cabe Rawit Merah,23/08/22,62706
Cabe Rawit Merah,24/08/22,61768
Cabe Rawit Merah,25/08/22,61014
Cabe Rawit Merah,26/08/22,60829
Cabe Rawit Merah,27/08/22,
Cabe Rawit Merah,28/08/22,
Cabe Rawit Merah,29/08/22,59549
Cabe Rawit Merah,30/08/22,60184
Cabe Rawit Merah,31/08/22,59946
Cabe Rawit Merah,01/09/22,61073
Cabe Rawit Merah,02/09/22,60807
Cabe Rawit Merah,03/09/22,
Cabe Rawit Merah,04/09/22,
Cabe Rawit Merah,05/09/22,62567
Cabe Rawit Merah,06/09/22,64272
Cabe Rawit Merah,07/09/22,64945
Cabe Rawit Merah,08/09/22,65127
Cabe Rawit Merah,09/09/22,65420
Cabe Rawit Merah,10/09/22,
Cabe Rawit Merah,11/09/22,
Cabe Rawit Merah,12/09/22,64562
Cabe Rawit Merah,13/09/22,65204
Cabe Rawit Merah,14/09/22,65195
Cabe Rawit Merah,15/09/22,65111
Cabe Rawit Merah,16/09/22,65788
Cabe Rawit Merah,17/09/22,
Cabe Rawit Merah,18/09/22,
Cabe Rawit Merah,19/09/22,68124
Cabe Rawit Merah,20/09/22,68061
Cabe Rawit Merah,21/09/22,67413
Cabe Rawit Merah,22/09/22,67021
Cabe Rawit Merah,23/09/22,66339
Cabe Rawit Merah,24/09/22,
Cabe Rawit Merah,25/09/22,
Cabe Rawit Merah,26/09/22,64362
Cabe Rawit Merah,27/09/22,64659
Cabe Rawit Merah,28/09/22,64329
Cabe Rawit Merah,29/09/22,63906
Cabe Rawit Merah,30/09/22,63786
Cabe Rawit Merah,01/10/22,
Cabe Rawit Merah,02/10/22,
Cabe Rawit Merah,03/10/22,64282
Cabe Rawit Merah,04/10/22,63969
Cabe Rawit Merah,05/10/22,64149
Cabe Rawit Merah,06/10/22,62907
Cabe Rawit Merah,07/10/22,61380
Cabe Rawit Merah,08/10/22,
Cabe Rawit Merah,09/10/22,
Cabe Rawit Merah,10/10/22,61227
Cabe Rawit Merah,11/10/22,61677
Cabe Rawit Merah,12/10/22,60462
Cabe Rawit Merah,13/10/22,59266
Cabe Rawit Merah,14/10/22,58833
Cabe Rawit Merah,15/10/22,
Cabe Rawit Merah,16/10/22,
Cabe Rawit Merah,17/10/22,56484
Cabe Rawit Merah,18/10/22,55072
Cabe Rawit Merah,19/10/22,54784
Cabe Rawit Merah,20/10/22,54298
Cabe Rawit Merah,21/10/22,54389
Cabe Rawit Merah,22/10/22,
Cabe Rawit Merah,23/10/22,
Cabe Rawit Merah,24/10/22,53671
Cabe Rawit Merah,25/10/22,52587
Cabe Rawit Merah,26/10/22,50960
Cabe Rawit Merah,27/10/22,51091
Cabe Rawit Merah,28/10/22,50489
Cabe Rawit Merah,29/10/22,
Cabe Rawit Merah,30/10/22,
Cabe Rawit Merah,31/10/22,47709
Cabe Rawit Merah,01/11/22,47945
Cabe Rawit Merah,02/11/22,47817
Cabe Rawit Merah,03/11/22,46837
Cabe Rawit Merah,04/11/22,46424
Cabe Rawit Merah,05/11/22,
Cabe Rawit Merah,06/11/22,
Cabe Rawit Merah,07/11/22,47576
Cabe Rawit Merah,08/11/22,47425
Cabe Rawit Merah,09/11/22,47042
Cabe Rawit Merah,10/11/22,46527
Cabe Rawit Merah,11/11/22,46480
Cabe Rawit Merah,12/11/22,
Cabe Rawit Merah,13/11/22,
Cabe Rawit Merah,14/11/22,45821
Cabe Rawit Merah,15/11/22,45993
Cabe Rawit Merah,16/11/22,45922
Cabe Rawit Merah,17/11/22,46433
Cabe Rawit Merah,18/11/22,46689
Cabe Rawit Merah,19/11/22,
Cabe Rawit Merah,20/11/22,
Cabe Rawit Merah,21/11/22,48154
Cabe Rawit Merah,22/11/22,48127
Cabe Rawit Merah,23/11/22,48254
Cabe Rawit Merah,24/11/22,47728
Cabe Rawit Merah,25/11/22,47089
Cabe Rawit Merah,26/11/22,
Cabe Rawit Merah,27/11/22,
Cabe Rawit Merah,28/11/22,46963
Cabe Rawit Merah,29/11/22,47456
Cabe Rawit Merah,30/11/22,48012
Cabe Rawit Merah,01/12/22,48106
Cabe Rawit Merah,01/12/22,48106
Cabe Rawit Merah,02/12/22,48248
Cabe Rawit Merah,02/12/22,48248
Cabe Rawit Merah,03/12/22,
Cabe Rawit Merah,03/12/22,
Cabe Rawit Merah,04/12/22,
Cabe Rawit Merah,04/12/22,
Cabe Rawit Merah,05/12/22,50601
Cabe Rawit Merah,05/12/22,50601
Cabe Rawit Merah,06/12/22,52065
Cabe Rawit Merah,06/12/22,52065
Cabe Rawit Merah,07/12/22,52945
Cabe Rawit Merah,07/12/22,52945
Cabe Rawit Merah,08/12/22,53374
Cabe Rawit Merah,08/12/22,53374
Cabe Rawit Merah,09/12/22,53485
Cabe Rawit Merah,09/12/22,53485
Cabe Rawit Merah,10/12/22,
Cabe Rawit Merah,10/12/22,
Cabe Rawit Merah,11/12/22,
Cabe Rawit Merah,11/12/22,
Cabe Rawit Merah,12/12/22,53164
Cabe Rawit Merah,12/12/22,53164
Cabe Rawit Merah,13/12/22,53447
Cabe Rawit Merah,13/12/22,53447
Cabe Rawit Merah,14/12/22,54066
Cabe Rawit Merah,14/12/22,54066
Cabe Rawit Merah,15/12/22,53494
Cabe Rawit Merah,15/12/22,53494
Cabe Rawit Merah,16/12/22,53172
Cabe Rawit Merah,16/12/22,53172
Cabe Rawit Merah,17/12/22,
Cabe Rawit Merah,17/12/22,
Cabe Rawit Merah,18/12/22,
Cabe Rawit Merah,18/12/22,
Cabe Rawit Merah,19/12/22,53600
Cabe Rawit Merah,19/12/22,53600
Cabe Rawit Merah,20/12/22,53216
Cabe Rawit Merah,20/12/22,53216
Cabe Rawit Merah,21/12/22,53212
Cabe Rawit Merah,21/12/22,53212
Cabe Rawit Merah,22/12/22,53483
Cabe Rawit Merah,22/12/22,53483
Cabe Rawit Merah,23/12/22,54260
Cabe Rawit Merah,23/12/22,54260
Cabe Rawit Merah,24/12/22,
Cabe Rawit Merah,24/12/22,
Cabe Rawit Merah,25/12/22,
Cabe Rawit Merah,25/12/22,
Cabe Rawit Merah,26/12/22,56502
Cabe Rawit Merah,26/12/22,56502
Cabe Rawit Merah,27/12/22,57488
Cabe Rawit Merah,27/12/22,57488
Cabe Rawit Merah,28/12/22,56827
Cabe Rawit Merah,28/12/22,56827
Cabe Rawit Merah,29/12/22,57881
Cabe Rawit Merah,29/12/22,57881
Cabe Rawit Merah,30/12/22,59008
Cabe Rawit Merah,30/12/22,59008
Cabe Rawit Merah,31/12/22,
Cabe Rawit Merah,31/12/22,
